sample-1,,sample -2,,sample-3,,sample-4,
var,logFC,var,logFC,var,logFC,var,logFC
hsa-miR-3125,0.007541222,hsa-miR-1291,0.004428802,hsa-miR-371a-3p,-0.008404351,hsa-miR-1236-3p,0.005568352
hsa-miR-6864-3p,0.005102804,hsa-miR-744-3p,-0.004770723,hsa-miR-7111-3p,0.011878059,hsa-miR-642a-3p,0.03874753
hsa-miR-378c,-0.006815819,hsa-miR-939-3p,-0.005592199,hsa-miR-4700-3p,0.016173234,hsa-miR-320e,-0.065399565
hsa-miR-466,-0.008564843,hsa-miR-7108-5p,0.012052587,hsa-miR-6812-3p,0.013902491,hsa-miR-144-5p,0.070512702
hsa-miR-1225-5p,-0.02228227,hsa-miR-4731-3p,0.006357115,hsa-miR-6743-3p,0.012490296,hsa-miR-4444,-0.006053716
hsa-miR-6129,-0.008361764,hsa-miR-4450,0.004400306,hsa-miR-5096,0.011701235,hsa-miR-378a-5p,-0.010178745
hsa-miR-1296-3p,-0.007664367,hsa-miR-125a-3p,0.010858059,hsa-miR-298,-0.008210184,hsa-miR-6747-5p,0.007179622
hsa-miR-99a-5p,0.008983584,hsa-miR-490-5p,0.004689153,hsa-miR-4538,0.016129888,hsa-miR-494-3p,0.062913634
hsa-miR-6890-5p,-0.006444208,hsa-miR-4710,-0.005588587,hsa-miR-4258,-0.007660363,hsa-miR-6765-3p,0.008149266
hsa-miR-548aq-5p,-0.005644149,hsa-miR-4707-5p,-0.004518647,hsa-miR-378d,-0.015457976,hsa-miR-5704,0.00591477
hsa-miR-1228-3p,0.01452379,hsa-miR-675-3p,-0.004869016,hsa-miR-6781-5p,0.008118626,hsa-miR-6127,0.036004566
hsa-miR-6731-3p,-0.008324125,hsa-miR-550a-3p,-0.031449615,hsa-miR-610,0.00902161,hsa-miR-7114-3p,0.007831815
hsa-miR-4646-3p,-0.007065974,hsa-miR-1236-5p,0.005799038,hsa-miR-4695-5p,-0.013249417,hsa-miR-3137,-0.012319861
hsa-miR-1238-5p,-0.009876286,hsa-miR-5681b,-0.004472625,hsa-miR-4699-3p,-0.007386683,hsa-miR-1255b-5p,-0.02413847
hsa-let-7e-3p,0.004883087,hsa-miR-487a-5p,0.004369663,hsa-miR-4443,0.073276889,hsa-miR-8075,-0.006792764
hsa-miR-1226-5p,0.009572611,hsa-miR-4271,0.007150701,hsa-miR-342-5p,0.069339004,hsa-miR-6090,-0.038152678
hsa-miR-4468,0.008110647,hsa-miR-939-5p,0.013646364,hsa-miR-422a,-0.009248432,hsa-miR-23b-5p,-0.006134281
hsa-miR-3917,-0.006937148,hsa-miR-6745,0.004992025,hsa-miR-3616-3p,-0.014485162,hsa-miR-3925-5p,-0.006124468
hsa-miR-4516,-0.042668817,hsa-miR-638,0.020457588,hsa-miR-1249-3p,-0.024842444,hsa-miR-3663-5p,-0.006307952
hsa-miR-3666,0.006889972,hsa-miR-6824-5p,-0.004730726,hsa-miR-6765-3p,0.013095762,hsa-miR-520a-3p,-0.005276052
hsa-miR-548d-3p,-0.005254578,hsa-miR-4785,0.004786423,hsa-miR-1228-3p,0.025627112,hsa-miR-670-5p,-0.007340764
hsa-miR-7843-3p,0.004684139,hsa-miR-6852-3p,-0.00402301,hsa-miR-1914-3p,-0.039386906,hsa-miR-133b,0.007284374
hsa-miR-378a-5p,-0.009057986,hsa-miR-6509-5p,0.004430417,hsa-miR-3135b,0.050550862,hsa-miR-1273f,-0.017473109
hsa-miR-320e,-0.055621068,hsa-miR-618,-0.003940058,hsa-miR-183-5p,0.113365185,hsa-miR-744-3p,0.00601826
hsa-miR-4652-3p,0.008613402,hsa-miR-6073,0.015764328,hsa-miR-342-3p,0.087293125,hsa-miR-6875-3p,-0.00553731
hsa-miR-4470,0.005812036,hsa-miR-4433b-3p,0.006526077,hsa-miR-4485-3p,0.040935209,hsa-miR-6851-3p,0.010846947
hsa-miR-125b-5p,0.030355888,hsa-miR-7152-3p,0.019459626,hsa-miR-30c-2-3p,-0.007555507,hsa-miR-5739,0.012867306
hsa-miR-4725-5p,0.009835103,hsa-miR-6867-5p,0.007463208,hsa-miR-1237-3p,0.013610863,hsa-miR-320c,-0.058455896
hsa-miR-6796-5p,-0.005584457,hsa-miR-598-5p,-0.004456863,hsa-miR-6782-5p,0.007182113,hsa-miR-210-3p,-0.034708424
hsa-miR-6738-5p,0.005735636,hsa-miR-6803-5p,0.049076985,hsa-miR-324-3p,0.081931569,hsa-miR-6732-3p,0.007351724
hsa-miR-4738-3p,-0.0054582,hsa-miR-103b,0.004361145,hsa-miR-484,0.059632375,hsa-miR-200b-5p,0.00567251
hsa-miR-3132,-0.00658349,hsa-miR-7107-5p,0.013563942,hsa-miR-340-3p,0.011752739,hsa-miR-628-3p,-0.011996804
hsa-miR-5739,0.012508425,hsa-miR-6758-5p,-0.004736043,hsa-miR-6861-5p,0.008016588,hsa-miR-4669,0.012387075
hsa-miR-6816-3p,-0.005214822,hsa-miR-5787,0.01657695,hsa-miR-622,0.008961601,hsa-miR-526b-5p,0.00573685
hsa-miR-6780b-5p,0.01599926,hsa-miR-6773-3p,0.003862916,hsa-miR-210-3p,0.044534979,hsa-miR-6824-5p,-0.006042268
hsa-miR-4653-3p,0.018045572,hsa-miR-1227-5p,0.011711332,hsa-miR-1207-5p,-0.023084395,hsa-miR-326,-0.007410747
hsa-miR-3663-3p,-0.009221273,hsa-let-7d-3p,-0.005091051,hsa-miR-196a-5p,0.020780929,hsa-miR-5195-3p,-0.008527462
hsa-miR-4489,0.008406317,hsa-miR-7977,0.040571248,hsa-miR-6831-3p,0.007296972,hsa-miR-6822-3p,0.005466861
hsa-miR-1185-2-3p,-0.007045528,hsa-miR-5011-5p,0.003996216,hsa-miR-5581-3p,-0.007026355,hsa-miR-16-2-3p,0.01070057
hsa-miR-7846-3p,-0.005697901,hsa-miR-4745-5p,0.005289324,hsa-miR-92a-3p,0.093008571,hsa-miR-1291,-0.005486366
hsa-miR-4733-5p,-0.006113897,hsa-miR-1538,0.003981457,hsa-miR-6739-3p,0.007090504,hsa-miR-1249-5p,0.015890044
hsa-miR-200c-3p,-0.009554187,hsa-miR-770-5p,0.004217993,hsa-miR-4697-3p,0.008486954,hsa-miR-1233-5p,0.006850112
hsa-miR-6500-5p,0.005261813,hsa-miR-516a-5p,-0.004614009,hsa-miR-769-3p,0.007405082,hsa-miR-6890-5p,-0.006455391
hsa-miR-1281,-0.010751151,hsa-miR-6825-3p,-0.004163593,hsa-miR-199a-3p,0.077253904,hsa-miR-7641,0.071322622
hsa-miR-2276-3p,0.006025724,hsa-miR-6873-5p,-0.004523002,hsa-miR-6732-3p,0.01004278,hsa-miR-6815-3p,0.006375025
hsa-miR-326,-0.006389706,hsa-miR-3621,0.004429799,hsa-miR-150-5p,0.117998896,hsa-miR-1270,-0.013162454
hsa-miR-6779-3p,-0.006797069,hsa-miR-6848-3p,0.006850861,hsa-miR-6803-3p,0.020722464,hsa-miR-650,-0.008717473
hsa-miR-6850-5p,-0.013146434,hsa-miR-4488,0.006372354,hsa-miR-3651,0.036337842,hsa-miR-125b-5p,0.032548412
hsa-miR-4455,-0.032339704,hsa-miR-6515-3p,0.007267627,hsa-miR-937-5p,-0.023980176,hsa-miR-3646,0.010936424
hsa-miR-7109-5p,-0.005015834,hsa-miR-6781-5p,0.004193779,hsa-miR-3620-3p,0.012273955,hsa-miR-4514,-0.005679462
hsa-miR-4428,0.028390484,hsa-miR-650,0.006034844,hsa-miR-519d-3p,0.012393808,hsa-miR-1255a,-0.010088045
hsa-miR-6849-5p,-0.017077114,hsa-miR-7846-3p,0.004467245,hsa-miR-6731-3p,0.013889724,hsa-miR-6833-3p,0.005529615
hsa-miR-26b-3p,-0.004613492,hsa-miR-933,0.006225789,hsa-miR-6795-3p,0.012263817,hsa-miR-92a-3p,-0.069758335
hsa-miR-1236-3p,0.004703745,hsa-miR-520b,0.003585774,hsa-miR-4470,-0.008065336,hsa-miR-340-3p,0.008644401
hsa-miR-30e-3p,0.013984308,hsa-miR-6763-5p,0.00933135,hsa-miR-877-5p,-0.008743854,hsa-miR-4689,-0.006886536
hsa-miR-6081,0.005265866,hsa-miR-339-3p,0.004475231,hsa-miR-6875-3p,-0.006869506,hsa-miR-15b-5p,-0.070775104
hsa-miR-3935,0.00576123,hsa-miR-1914-3p,0.019898907,hsa-miR-1910-3p,0.007253174,hsa-miR-4697-5p,0.020769213
hsa-miR-3122,-0.004952668,hsa-miR-937-3p,-0.00438319,hsa-miR-3679-3p,0.009699069,hsa-miR-487a-5p,-0.005384706
hsa-miR-6741-3p,-0.007476746,hsa-miR-5002-3p,-0.003674532,hsa-miR-498,0.007977467,hsa-miR-345-3p,-0.005586522
hsa-miR-4425,0.006805707,hsa-miR-3617-3p,-0.003700154,hsa-miR-6751-3p,0.021736223,hsa-miR-4710,0.006831077
hsa-miR-6730-3p,-0.005522517,hsa-miR-659-3p,-0.004279922,hsa-miR-202-3p,0.007914719,hsa-miR-491-3p,0.005684786
hsa-miR-3197,-0.005669525,hsa-miR-6727-5p,0.022057728,hsa-miR-3190-5p,0.013550398,hsa-miR-1255b-2-3p,0.005556587
hsa-miR-6716-3p,-0.039578271,hsa-miR-21-5p,-0.057086967,hsa-miR-4695-3p,0.007836906,hsa-miR-4470,0.005895084
hsa-miR-130a-5p,0.00454937,hsa-miR-6757-5p,0.010100948,hsa-miR-17-3p,0.013071692,hsa-miR-5196-5p,-0.005964716
hsa-miR-6870-5p,-0.005526605,hsa-miR-3200-3p,0.013776841,hsa-miR-1972,0.018931716,hsa-miR-6797-3p,0.010203217
hsa-miR-3605-3p,-0.005374789,hsa-miR-4651,0.005602645,hsa-miR-6834-3p,0.015732325,hsa-miR-6860,-0.006449156
hsa-miR-6860,-0.005844813,hsa-miR-449b-3p,-0.005227172,hsa-miR-1973,0.059155192,hsa-miR-6813-3p,0.010301503
hsa-miR-3679-3p,-0.006002064,hsa-miR-6777-5p,0.004173872,hsa-miR-126-5p,-0.035604603,hsa-miR-887-3p,0.005671253
hsa-miR-3162-5p,-0.01678004,hsa-miR-1254,-0.004122746,hsa-miR-4312,0.013076316,hsa-miR-8077,0.006136761
hsa-miR-3130-5p,-0.004386562,hsa-miR-3141,0.007872759,hsa-miR-642a-3p,0.041670951,hsa-miR-6784-5p,-0.00565121
hsa-miR-6769b-3p,-0.006055925,hsa-miR-6085,0.007875614,hsa-miR-125a-5p,0.028645244,hsa-miR-6824-3p,0.008445413
hsa-miR-3200-5p,-0.01900696,hsa-miR-371a-5p,0.004575917,hsa-miR-550a-3-5p,0.057029093,hsa-miR-371b-5p,-0.032128348
hsa-miR-654-3p,-0.006094032,hsa-miR-3622b-5p,-0.006168706,hsa-miR-6745,0.008454544,hsa-miR-4540,-0.005330805
hsa-miR-6750-3p,-0.00456879,hsa-miR-432-3p,-0.003746963,hsa-miR-4450,0.006960049,hsa-miR-4493,-0.005640592
hsa-miR-202-3p,-0.00532908,hsa-miR-4417,0.005288423,hsa-miR-548q,-0.008874162,hsa-miR-1908-3p,0.009098777
hsa-miR-4530,-0.034435442,hsa-miR-4513,0.014874584,hsa-miR-132-3p,0.029994741,hsa-miR-181a-5p,-0.056871472
hsa-miR-6887-3p,-0.004686549,hsa-miR-1301-5p,-0.003829742,hsa-miR-4459,0.032352565,hsa-miR-10b-5p,-0.005296917
hsa-miR-331-3p,-0.039409843,hsa-miR-6075,0.005872393,hsa-miR-1909-5p,-0.008634762,hsa-miR-4749-3p,0.008341943
hsa-miR-10b-5p,-0.004870424,hsa-miR-5006-5p,-0.009772518,hsa-miR-6824-3p,0.013231347,hsa-miR-6792-5p,0.005539133
hsa-miR-345-3p,-0.005011889,hsa-miR-126-5p,-0.019219517,hsa-miR-4468,0.010462312,hsa-miR-324-3p,-0.057799387
hsa-miR-369-5p,-0.004777136,hsa-miR-2278,0.005465997,hsa-miR-6728-5p,-0.012217283,hsa-miR-665,0.005742241
hsa-miR-4645-3p,0.00444355,hsa-miR-1296-3p,-0.005474208,hsa-miR-6886-3p,0.013395068,hsa-miR-10b-3p,0.005994186
hsa-miR-138-2-3p,0.028112222,hsa-miR-6759-3p,0.005195319,hsa-miR-6861-3p,0.010926929,hsa-miR-1204,0.005171592
hsa-miR-7845-5p,0.007073391,hsa-miR-378a-5p,-0.006435555,hsa-miR-4698,0.013095977,hsa-miR-181d-5p,0.011854413
hsa-miR-3665,-0.034167171,hsa-miR-7108-3p,0.004972115,hsa-miR-4281,-0.035441302,hsa-miR-3198,0.012136043
hsa-miR-6875-5p,0.03296795,hsa-miR-550a-3-5p,-0.031406239,hsa-miR-335-3p,0.007198293,hsa-let-7g-3p,-0.005249032
hsa-miR-4731-3p,0.006630158,hsa-miR-125b-5p,-0.022028396,hsa-miR-196b-5p,0.040063629,hsa-miR-5681b,-0.005434711
hsa-miR-1234-3p,0.009404432,hsa-miR-133a-3p,0.005136899,hsa-miR-4749-3p,0.012837745,hsa-miR-6861-3p,0.006803976
hsa-miR-4510,-0.011411335,hsa-miR-3622a-5p,-0.003835185,hsa-miR-103a-3p,0.092396126,hsa-miR-9500,0.007205184
hsa-miR-4730,-0.038676586,hsa-miR-4672,-0.015829647,hsa-miR-6890-3p,0.0098148,hsa-miR-6768-5p,0.006623137
hsa-miR-6794-3p,-0.006011972,hsa-miR-628-3p,0.007384644,hsa-miR-628-5p,0.008236877,hsa-miR-3617-3p,-0.004693608
hsa-miR-6778-5p,0.008401925,hsa-miR-6845-5p,-0.005498533,hsa-miR-4486,-0.022938713,hsa-miR-4713-5p,0.005161285
hsa-miR-6877-5p,-0.005137319,hsa-miR-6865-5p,0.004310863,hsa-miR-6513-3p,0.006514834,hsa-miR-3148,-0.008777321
hsa-miR-595,-0.008578259,hsa-miR-4511,0.003562067,hsa-miR-129-2-3p,0.011061604,hsa-miR-885-5p,-0.005888897
hsa-miR-4792,-0.005329735,hsa-miR-670-5p,-0.004907382,hsa-miR-423-3p,0.017774527,hsa-miR-6515-3p,0.008880486
hsa-miR-181c-5p,-0.009992491,hsa-miR-4510,-0.009440497,hsa-miR-3129-3p,-0.006310263,hsa-miR-144-3p,-0.087270085
hsa-miR-1180-3p,-0.015460646,hsa-miR-1247-3p,0.003983613,hsa-miR-487a-5p,0.0066812,hsa-miR-6739-5p,-0.018526331
hsa-miR-6833-5p,0.035599341,hsa-miR-4708-5p,-0.003604181,hsa-miR-6748-5p,0.006832651,hsa-miR-4507,-0.054201667
hsa-miR-3922-3p,-0.004631166,hsa-miR-4462,-0.007474164,hsa-miR-512-3p,0.006489176,hsa-miR-940,0.014028984
hsa-miR-638,-0.024551023,hsa-miR-5088-5p,0.00516637,hsa-miR-486-5p,0.069432153,hsa-miR-5001-5p,-0.025088055
hsa-miR-7974,-0.007351037,hsa-miR-3678-3p,0.003921682,hsa-miR-1306-5p,0.012963177,hsa-miR-4418,-0.004572342
hsa-miR-4778-5p,-0.007258072,hsa-miR-564,0.009757332,hsa-miR-8077,-0.006727931,hsa-miR-1185-1-3p,0.00866102
hsa-miR-6786-3p,-0.004508348,hsa-miR-4656,-0.008238837,hsa-miR-6132,0.041847495,hsa-miR-1910-5p,-0.004903315
hsa-miR-6806-5p,-0.004716024,hsa-miR-630,-0.006323043,hsa-miR-4297,0.00660241,hsa-miR-4634,0.007159071
hsa-miR-3945,-0.006796498,hsa-miR-6879-3p,0.003593989,hsa-miR-8071,0.014184577,hsa-miR-6825-3p,-0.004985406
hsa-miR-4707-5p,0.004736958,hsa-miR-4778-5p,0.006266966,hsa-miR-6499-3p,0.006485769,hsa-miR-6779-3p,-0.006864919
hsa-miR-1255b-2-3p,0.004769609,hsa-miR-4750-5p,-0.004330792,hsa-miR-4514,-0.006547628,hsa-miR-765,0.008059698
hsa-miR-183-3p,-0.011922621,hsa-miR-4749-5p,0.0036351,hsa-miR-1255a,0.011779769,hsa-miR-654-3p,-0.006239332
hsa-miR-6848-5p,0.005700518,hsa-miR-6778-3p,-0.004307454,hsa-miR-6846-3p,-0.006077435,hsa-miR-4481,0.007835677
hsa-miR-551b-3p,-0.004257782,hsa-miR-6826-3p,0.003467974,hsa-miR-1254,-0.00680125,hsa-miR-4738-3p,-0.004897468
hsa-miR-6845-5p,0.006156539,hsa-miR-762,0.008519083,hsa-miR-4785,0.007092992,hsa-miR-6873-3p,-0.011675785
hsa-miR-146b-5p,0.023866144,hsa-miR-8069,0.030070414,hsa-miR-4740-3p,0.006686004,hsa-miR-6803-5p,-0.058849478
hsa-miR-494-5p,-0.004945828,hsa-miR-648,0.003566895,hsa-miR-5708,0.006443227,hsa-miR-3656,-0.046310036
hsa-miR-6125,-0.037953721,hsa-miR-365a-3p,0.010066164,hsa-miR-1268a,-0.024038257,hsa-miR-4639-3p,0.004663267
hsa-miR-6869-5p,-0.03281456,hsa-miR-519e-5p,-0.003705685,hsa-miR-5010-5p,-0.019180257,hsa-miR-4728-3p,0.006851185
hsa-miR-3198,0.010261908,hsa-miR-4433a-5p,0.007081057,hsa-miR-6738-3p,-0.006646924,hsa-miR-4323,0.007017728
hsa-miR-3137,-0.007875135,hsa-miR-6890-5p,0.004057154,hsa-miR-6768-5p,0.007842925,hsa-miR-654-5p,0.005038543
hsa-miR-6817-5p,-0.005499417,hsa-miR-4284,0.024138069,hsa-miR-6757-3p,0.012321731,hsa-miR-1301-5p,-0.004842187
hsa-miR-5708,-0.004417859,hsa-miR-100-5p,-0.029774947,hsa-miR-6777-3p,0.012287089,hsa-miR-423-3p,0.012832071
hsa-miR-365b-5p,0.004780234,hsa-miR-526b-5p,-0.003504294,hsa-miR-6879-5p,-0.020214638,hsa-miR-6816-3p,0.004746955
hsa-miR-1290,0.003988085,hsa-miR-1268b,0.011552626,hsa-miR-5100,0.045388426,hsa-miR-628-5p,-0.00577907
hsa-miR-338-3p,-0.005580606,hsa-miR-4725-5p,-0.007241422,hsa-miR-614,-0.006338067,hsa-miR-6803-3p,-0.013493858
hsa-miR-4286,0.009739985,hsa-miR-3940-5p,0.014159475,hsa-miR-1301-5p,0.006248946,hsa-miR-7702,0.004564962
hsa-miR-1233-5p,0.005628286,hsa-miR-520e,-0.003456289,hsa-miR-1910-5p,-0.006510616,hsa-miR-4499,0.008744914
hsa-miR-296-5p,0.006466682,hsa-miR-548aq-5p,0.003583446,hsa-miR-1205,0.006783605,hsa-miR-3922-3p,-0.004668568
hsa-miR-5010-3p,-0.008779008,hsa-miR-4792,-0.003828925,hsa-miR-6887-5p,-0.008751694,hsa-miR-634,0.007336875
hsa-miR-521,-0.004090227,hsa-miR-3161,0.003531035,hsa-miR-4647,-0.008408335,hsa-miR-3200-5p,-0.018568739
hsa-miR-1273e,-0.029241974,hsa-miR-6775-5p,0.006374223,hsa-miR-99b-3p,-0.008705272,hsa-miR-22-5p,-0.006622866
hsa-miR-4271,0.007950468,hsa-miR-3154,-0.006834581,hsa-miR-6890-5p,0.007270326,hsa-miR-4270,0.014789192
hsa-miR-211-3p,-0.006246624,hsa-miR-1261,0.004351715,hsa-miR-3148,0.010852752,hsa-miR-320a,-0.046387329
hsa-miR-3934-3p,-0.004581461,hsa-miR-6847-5p,0.004458785,hsa-miR-6796-3p,0.008853698,hsa-miR-6845-5p,0.006754749
hsa-miR-6851-3p,0.00804921,hsa-miR-6743-5p,0.004129148,hsa-miR-642b-5p,-0.005929726,hsa-miR-129-1-3p,-0.00598109
hsa-miR-6834-3p,-0.009206913,hsa-miR-515-3p,-0.003290039,hsa-miR-134-5p,-0.009088776,hsa-miR-6789-3p,0.00440251
hsa-miR-6831-5p,0.006251611,hsa-miR-3652,-0.00719618,hsa-miR-338-5p,0.006643108,hsa-miR-6737-3p,0.012745067
hsa-miR-6875-3p,-0.004263833,hsa-miR-7976,0.003533698,hsa-miR-6785-3p,0.010352278,hsa-miR-520d-3p,-0.004800406
hsa-miR-1255a,-0.007995116,hsa-miR-4507,0.036186188,hsa-miR-181a-2-3p,0.007691861,hsa-miR-711,-0.004807854
hsa-miR-630,-0.008166971,hsa-miR-1299,-0.008613236,hsa-miR-4773,-0.006982832,hsa-miR-345-5p,-0.005650463
hsa-miR-425-5p,-0.052712143,hsa-miR-3194-5p,0.004175303,hsa-miR-4673,0.007620517,hsa-miR-4750-5p,-0.005049276
hsa-miR-575,0.011545955,hsa-miR-4260,-0.003254781,hsa-miR-6511b-3p,0.014203046,hsa-miR-6730-3p,-0.005007557
hsa-miR-3620-3p,0.006610973,hsa-miR-6125,0.027709911,hsa-miR-1185-1-3p,0.010203167,hsa-miR-4741,0.011483837
hsa-miR-6509-5p,0.004422067,hsa-miR-1470,0.005591812,hsa-miR-4691-5p,-0.005996495,hsa-miR-6745,-0.005437354
hsa-miR-103b,-0.004409653,hsa-miR-106b-5p,-0.045873887,hsa-miR-4497,0.005944628,hsa-miR-4776-5p,-0.005137357
hsa-miR-6781-5p,-0.00441574,hsa-miR-3188,0.004707675,hsa-miR-7114-3p,0.009113223,hsa-miR-1292-3p,0.004320892
hsa-miR-4787-5p,-0.02172377,hsa-miR-6769a-3p,-0.003312945,hsa-miR-659-3p,-0.006834509,hsa-miR-6850-5p,-0.012025096
hsa-miR-6131,0.011006013,hsa-miR-4713-5p,0.003486615,hsa-miR-6830-5p,0.006383146,hsa-miR-25-5p,-0.005143585
hsa-miR-126-5p,0.021351936,hsa-miR-3129-3p,0.003198505,hsa-miR-338-3p,0.007564406,hsa-miR-6864-3p,0.004133799
hsa-miR-3127-5p,0.005433713,hsa-miR-30b-3p,-0.004039672,hsa-miR-4419a,0.007972393,hsa-miR-134-3p,0.00584099
hsa-miR-6810-3p,-0.004793901,hsa-miR-6822-3p,0.003218229,hsa-miR-3609,0.007314658,hsa-miR-6780b-5p,0.014065362
hsa-miR-4446-5p,-0.008121582,hsa-miR-6765-5p,-0.003939694,hsa-miR-1224-5p,0.008715995,hsa-miR-5096,0.007129345
hsa-miR-3663-5p,-0.004473494,hsa-miR-5010-5p,-0.010055201,hsa-miR-2861,-0.034439385,hsa-miR-6808-5p,-0.006175134
hsa-miR-3925-5p,-0.004452413,hsa-miR-6127,0.019943626,hsa-miR-4271,-0.00967737,hsa-miR-548q,-0.006400987
hsa-miR-6769a-3p,-0.004198511,hsa-miR-7152-5p,-0.003448353,hsa-miR-615-3p,0.006246915,hsa-miR-6505-3p,-0.004321295
hsa-miR-6824-3p,0.0065541,hsa-miR-7851-3p,0.00366842,hsa-miR-4641,-0.005860265,hsa-miR-4640-3p,-0.006251655
hsa-miR-6736-3p,0.004122249,hsa-miR-3620-5p,0.014553599,hsa-miR-6778-3p,-0.006937463,hsa-miR-200c-3p,-0.008295415
hsa-miR-3653-3p,0.040957721,hsa-miR-4298,0.007840378,hsa-miR-126-3p,0.087830969,hsa-miR-30c-5p,0.044748615
hsa-miR-520d-3p,-0.004518239,hsa-miR-96-5p,-0.035895227,hsa-miR-4440,0.011191049,hsa-miR-26b-3p,-0.003990052
hsa-miR-6775-3p,-0.005448625,hsa-miR-6766-3p,0.004989852,hsa-miR-3137,-0.010958931,hsa-miR-8064,0.012952868
hsa-miR-3656,-0.039625138,hsa-miR-3685,-0.003403301,hsa-miR-1255b-5p,0.024577805,hsa-miR-197-3p,-0.031362877
hsa-miR-6851-5p,0.004162768,hsa-miR-3653-5p,-0.003584172,hsa-miR-605-5p,-0.005488627,hsa-miR-425-5p,-0.054770188
hsa-miR-5193,-0.003968741,hsa-miR-4257,-0.005375899,hsa-miR-4701-5p,0.011299876,hsa-miR-4695-3p,-0.004994603
hsa-miR-664a-3p,0.010825636,hsa-miR-4740-5p,-0.003444576,hsa-miR-93-3p,0.011502066,hsa-miR-151a-3p,-0.031056049
hsa-miR-4257,0.007776894,hsa-miR-5588-3p,0.003358343,hsa-miR-301a-3p,0.00851108,hsa-miR-5011-5p,-0.00412155
hsa-miR-4475,0.004162508,hsa-miR-6835-3p,0.003337939,hsa-miR-5704,0.005761463,hsa-miR-6849-5p,-0.015191986
hsa-miR-15b-5p,-0.050942802,hsa-miR-4465,-0.013613406,hsa-miR-1301-3p,0.007318337,hsa-miR-6787-3p,-0.004484174
hsa-miR-6826-3p,-0.003927199,hsa-miR-3654,0.003659725,hsa-miR-7846-3p,-0.006555622,hsa-miR-548ai,-0.007501912
hsa-miR-1255b-5p,-0.016272286,hsa-miR-4645-3p,0.003115659,hsa-miR-6826-3p,0.005675055,hsa-miR-1307-3p,0.00686691
hsa-miR-940,0.010007325,hsa-miR-2276-3p,0.003665227,hsa-miR-6510-5p,-0.014633405,hsa-miR-933,-0.006106025
hsa-miR-4466,-0.018827423,hsa-miR-6802-5p,0.003144266,hsa-miR-345-5p,0.006888794,hsa-miR-378b,-0.004593392
hsa-miR-6511a-3p,-0.004611027,hsa-miR-93-3p,-0.006307844,hsa-let-7b-5p,0.072902832,hsa-miR-182-5p,0.040484823
hsa-miR-8075,-0.00469973,hsa-miR-1182,0.003805597,hsa-miR-6810-3p,0.007193415,hsa-miR-7843-3p,0.003825659
hsa-miR-1273f,-0.012206362,hsa-miR-5585-3p,0.015727392,hsa-miR-4644,0.00819638,hsa-miR-1249-3p,0.013901179
hsa-miR-195-5p,0.034675447,hsa-miR-211-3p,0.004548991,hsa-miR-563,0.012596223,hsa-miR-498,-0.004422141
hsa-miR-409-3p,0.01612482,hsa-miR-548y,0.00300663,hsa-miR-6889-5p,-0.007454411,hsa-miR-6729-3p,0.004338448
hsa-miR-4281,-0.021310555,hsa-miR-4314,0.003402375,hsa-miR-335-5p,0.006277053,hsa-miR-6887-5p,0.006917344
hsa-miR-628-3p,-0.008412445,hsa-miR-22-3p,-0.049405243,hsa-miR-4793-3p,0.010067069,hsa-miR-7845-5p,0.007414376
hsa-miR-196b-3p,0.003662673,hsa-miR-548b-3p,0.003140317,hsa-miR-4516,0.039092592,hsa-miR-760,-0.004431748
hsa-miR-6717-5p,0.010911771,hsa-miR-1233-5p,0.004154036,hsa-miR-516a-5p,-0.006628723,hsa-miR-1281,-0.009979097
hsa-miR-1207-5p,-0.012451862,hsa-miR-4716-5p,0.004568201,hsa-miR-6126,0.009570618,hsa-miR-489-3p,-0.0045044
hsa-miR-7108-5p,-0.011585024,hsa-miR-631,-0.003252185,hsa-miR-483-3p,0.010204281,hsa-miR-6821-5p,-0.017815835
hsa-miR-3158-5p,-0.004093338,hsa-miR-550b-2-5p,-0.009968027,hsa-miR-4428,0.031094855,hsa-miR-4505,-0.034254097
hsa-miR-4672,0.018895189,hsa-miR-5580-3p,0.003518886,hsa-miR-146b-5p,0.030930872,hsa-miR-1268b,0.014526399
hsa-miR-92b-3p,-0.006238789,hsa-miR-3192-3p,0.002790439,hsa-miR-6822-3p,0.005701137,hsa-miR-1224-5p,-0.007179849
hsa-let-7f-1-3p,0.006414533,hsa-miR-6503-3p,-0.004559321,hsa-miR-634,0.010520806,hsa-miR-3945,-0.00682899
hsa-miR-6737-5p,0.004768424,hsa-miR-662,0.00391857,hsa-miR-1268b,-0.017963068,hsa-miR-193b-3p,0.006407007
hsa-miR-125b-2-3p,0.004678218,hsa-miR-3162-5p,0.009785068,hsa-miR-6833-5p,-0.043895666,hsa-miR-3692-5p,-0.005662119
hsa-miR-4433a-3p,-0.012124966,hsa-miR-7155-3p,0.003676838,hsa-miR-99a-5p,0.00938951,hsa-miR-6509-5p,0.004360968
hsa-miR-6126,0.007737588,hsa-miR-1178-3p,-0.002877334,hsa-miR-26b-5p,0.08338454,hsa-miR-181b-5p,-0.016383427
hsa-miR-520g-3p,-0.004015871,hsa-miR-4532,0.00505819,hsa-miR-7-1-3p,0.011390257,hsa-miR-3620-5p,-0.018423977
hsa-miR-24-3p,-0.039600259,hsa-miR-3646,-0.003826692,hsa-miR-1306-3p,0.007197184,hsa-let-7e-5p,-0.038211057
